Loan_ID,Gender,Marital_Status,Dependents,Education,Employment_Status,Job_Tenure,Industry,Applicant_Annual_Income,CoApplicant_Annual_Income,Other_Income,Monthly_Debt_Obligations,Credit_Tier,Credit_Score,Bankruptcy_History,Late_Payments_2yr,Credit_Utilization_Pct,Loan_Type,Loan_Purpose,Loan_Amount_K,Loan_Term_Months,Down_Payment_Pct,Property_Area,Collateral,Loan_Status
NV0000464,Female,Married,0,Associate Degree,Freelancer,10+ years,Retail,33967,80000,0,800,Exceptional (800-850),825,None,2,85,Home Purchase,Primary Residence,30,360,20.0,Suburban,Vehicle,Approved
NV0000465,Prefer not to say,Married,2,Master's Degree,Unemployed,1-2 years,Government,65992,58000,0,0,Very Poor (300-499),420,Active/Pending,0,20,Education Loan,Vacation Home,40,180,5.0,Urban,None (Unsecured),Rejected
NV0000466,Male,Single,1,High School,Full-time Employee,2-5 years,Finance,79317,0,0,0,Exceptional (800-850),825,Discharged 2-7 years ago,0,5,Home Purchase,Vacation Home,50,360,3.5,Suburban,Business Assets,Approved
NV0000467,Male,Married,0,Bachelor's Degree,Part-time Employee,2-5 years,Technology,68087,28000,3000,0,Fair (580-669),625,None,0,20,Auto Loan,Debt Consolidation,300,60,20.0,Semiurban,Real Estate,Rejected
NV0000468,Female,Single,0,High School,Self-Employed,2-5 years,Technology,83174,0,8000,0,Very Good (740-799),770,None,0,20,Home Purchase,Medical,40,240,10.0,Rural,Real Estate,Approved
NV0000469,Male,Married,3,Doctoral Degree,Full-time Employee,5-10 years,Healthcare,24468,80000,3000,500,Very Good (740-799),770,None,1,20,Home Refinance,Debt Consolidation,100,360,5.0,Urban,Investment Portfolio,Approved
NV0000470,Prefer not to say,Married,3,Master's Degree,Full-time Employee,2-5 years,Construction,66083,80000,0,0,Very Good (740-799),770,None,3,45,Debt Consolidation,Business Capital,25,360,20.0,Urban,Vehicle,Approved
NV0000471,Male,Single,3,Bachelor's Degree,Full-time Employee,5-10 years,Technology,53912,0,12000,1500,Good (670-739),705,None,1,20,Home Purchase,Major Purchase,30,360,20.0,Urban,Real Estate,Approved
NV0000472,Prefer not to say,Divorced,4,Master's Degree,Full-time Employee,10+ years,Retail,268596,0,0,200,Very Good (740-799),770,None,2,20,Personal Loan,Debt Consolidation,100,360,5.0,Suburban,Vehicle,Approved
NV0000473,Male,Divorced,0,Bachelor's Degree,Part-time Employee,5-10 years,Legal,17614,0,0,1000,Good (670-739),705,None,0,5,Home Refinance,Vacation Home,200,84,25.0,Suburban,Vehicle,Rejected
NV0000474,Female,Married,0,Doctoral Degree,Full-time Employee,6-12 months,Legal,39350,15000,0,0,Exceptional (800-850),825,None,1,5,Home Refinance,Home Improvement,50,360,20.0,Urban,None (Unsecured),Approved
NV0000475,Male,Married,2,Bachelor's Degree,Government/Military,5-10 years,Healthcare,226386,80000,12000,3000,Exceptional (800-850),825,None,2,5,Auto Loan,Vacation Home,40,360,10.0,Suburban,Real Estate,Approved
NV0000476,Prefer not to say,Domestic Partnership,1,Doctoral Degree,Business Owner,2-5 years,Government,261447,15000,0,2500,Exceptional (800-850),825,None,1,5,Education Loan,Medical,400,360,10.0,Rural,Real Estate,Approved
NV0000477,Male,Single,1,Bachelor's Degree,Full-time Employee,2-5 years,Technology,118372,0,3000,500,Very Good (740-799),770,None,0,45,Personal Loan,Vacation Home,20,240,20.0,Suburban,Vehicle,Approved
NV0000478,Female,Married,0,High School,Independent Contractor,<6 months,Finance,24919,28000,0,4000,Fair (580-669),625,None,1,5,HELOC,Primary Residence,150,360,5.0,Urban,Investment Portfolio,Rejected
NV0000479,Prefer not to say,Single,1,Bachelor's Degree,Independent Contractor,2-5 years,Manufacturing,68798,0,0,200,Poor (500-579),540,None,1,45,Auto Loan,Business Capital,150,360,20.0,Semiurban,Investment Portfolio,Approved
NV0000480,Male,Married,1,High School,Unemployed,2-5 years,Legal,50800,80000,8000,2500,Very Good (740-799),770,None,0,20,Education Loan,Debt Consolidation,150,360,20.0,Rural,None (Unsecured),Approved
NV0000481,Female,Single,0,Bachelor's Degree,Full-time Employee,1-2 years,Other,130371,0,0,1000,Good (670-739),705,None,2,5,Business Loan,Investment Property,500,360,20.0,Urban,Business Assets,Approved
NV0000482,Female,Domestic Partnership,1,Bachelor's Degree,Full-time Employee,5-10 years,Healthcare,18506,28000,5000,500,Fair (580-669),625,None,3,45,Auto Loan,Debt Consolidation,150,360,20.0,Semiurban,Vehicle,Manual Review
NV0000483,Male,Divorced,1,Bachelor's Degree,Retired,5-10 years,Government,32709,0,0,0,Very Good (740-799),770,None,0,20,Home Refinance,Major Purchase,30,360,20.0,Semiurban,Real Estate,Approved
NV0000484,Female,Single,1,High School,Retired,1-2 years,Education,68588,0,5000,200,Very Good (740-799),770,None,1,5,Personal Loan,Home Improvement,40,240,5.0,Urban,Vehicle,Approved
NV0000485,Female,Married,0,Associate Degree,Business Owner,<6 months,Healthcare,29512,58000,5000,3000,Good (670-739),705,None,1,65,Home Purchase,Home Improvement,50,360,10.0,Urban,Investment Portfolio,Approved
NV0000486,Female,Widowed,2,Bachelor's Degree,Business Owner,10+ years,Finance,85493,0,0,1500,Exceptional (800-850),825,None,1,5,HELOC,Debt Consolidation,10,360,20.0,Suburban,Business Assets,Approved
NV0000487,Male,Married,0,Doctoral Degree,Full-time Employee,<6 months,Manufacturing,131584,28000,0,200,Exceptional (800-850),825,None,0,5,Auto Loan,Debt Consolidation,400,360,20.0,Urban,None (Unsecured),Approved
NV0000488,Male,Domestic Partnership,0,Bachelor's Degree,Self-Employed,10+ years,Other,107005,80000,12000,800,Exceptional (800-850),825,Discharged 7+ years ago,2,45,HELOC,Vacation Home,15,180,20.0,Urban,Investment Portfolio,Approved
NV0000489,Non-binary,Married,2,Bachelor's Degree,Full-time Employee,5-10 years,Legal,54442,42000,5000,0,Good (670-739),705,None,0,45,Auto Loan,Investment Property,150,480,10.0,Semiurban,Vehicle,Approved
NV0000490,Female,Married,1,Bachelor's Degree,Full-time Employee,2-5 years,Construction,169691,42000,0,0,Exceptional (800-850),825,None,0,20,Home Purchase,Medical,150,360,30.0,Rural,Real Estate,Approved
NV0000491,Male,Single,0,Bachelor's Degree,Freelancer,1-2 years,Other,23812,0,3000,4000,Exceptional (800-850),825,None,2,5,Auto Loan,Vacation Home,250,180,3.5,Rural,Real Estate,Rejected
NV0000492,Female,Single,2,Associate Degree,Full-time Employee,<6 months,Legal,40785,0,5000,800,Very Good (740-799),770,None,1,65,Personal Loan,Business Capital,75,360,5.0,Rural,Real Estate,Approved
NV0000493,Male,Married,1,Bachelor's Degree,Part-time Employee,1-2 years,Education,63078,28000,0,500,Exceptional (800-850),825,Discharged 7+ years ago,2,20,Personal Loan,Primary Residence,150,180,10.0,Urban,Real Estate,Approved
NV0000494,Male,Married,2,Associate Degree,Retired,6-12 months,Education,23436,0,0,5000,Exceptional (800-850),825,None,0,5,Personal Loan,Business Capital,30,84,5.0,Semiurban,Vehicle,Rejected
NV0000495,Male,Married,2,Doctoral Degree,Full-time Employee,5-10 years,Legal,25918,58000,12000,500,Poor (500-579),540,None,0,20,Debt Consolidation,Primary Residence,200,360,20.0,Rural,Real Estate,Approved
NV0000496,Male,Married,1,High School,Unemployed,1-2 years,Construction,48972,80000,8000,500,Exceptional (800-850),825,None,3,65,Personal Loan,Business Capital,40,360,0.0,Suburban,Investment Portfolio,Approved
NV0000497,Female,Married,1,Bachelor's Degree,Unemployed,2-5 years,Healthcare,194964,28000,5000,200,Good (670-739),705,None,0,5,Debt Consolidation,Home Improvement,400,180,3.5,Rural,Vehicle,Approved
NV0000498,Male,Domestic Partnership,0,High School,Self-Employed,5-10 years,Construction,167051,28000,0,1000,Very Good (740-799),770,None,2,45,Home Purchase,Home Improvement,25,240,5.0,Urban,Vehicle,Approved
NV0000499,Prefer not to say,Widowed,0,Associate Degree,Full-time Employee,2-5 years,Technology,55366,0,12000,1000,Good (670-739),705,None,2,20,Home Refinance,Investment Property,40,360,20.0,Semiurban,Vehicle,Approved
NV0000500,Prefer not to say,Married,1,Master's Degree,Full-time Employee,<6 months,Legal,33352,58000,3000,0,Good (670-739),705,None,1,20,Business Loan,Home Improvement,75,180,25.0,Urban,Real Estate,Approved
NV0000501,Female,Domestic Partnership,1,Associate Degree,Part-time Employee,<6 months,Legal,33665,0,0,1500,Very Good (740-799),770,None,0,45,HELOC,Major Purchase,200,120,20.0,Rural,None (Unsecured),Rejected
NV0000502,Male,Married,1,High School,Full-time Employee,<6 months,Construction,52795,58000,3000,2500,Fair (580-669),625,None,1,85,Home Purchase,Business Capital,200,480,5.0,Urban,Real Estate,Approved
NV0000503,Male,Married,0,Bachelor's Degree,Full-time Employee,5-10 years,Retail,33985,58000,5000,1500,Good (670-739),705,None,2,5,Home Purchase,Primary Residence,25,240,20.0,Urban,None (Unsecured),Approved
NV0000504,Female,Divorced,0,High School,Unemployed,2-5 years,Retail,24986,0,0,3500,Fair (580-669),625,Active/Pending,0,5,Business Loan,Investment Property,20,360,0.0,Semiurban,Real Estate,Rejected
NV0000505,Female,Single,1,High School,Full-time Employee,5-10 years,Finance,86250,0,8000,200,Very Good (740-799),770,None,0,65,Home Purchase,Primary Residence,30,180,10.0,Semiurban,Vehicle,Approved
NV0000506,Male,Single,0,Master's Degree,Business Owner,2-5 years,Retail,60875,0,8000,200,No History,300,None,0,45,HELOC,Debt Consolidation,75,360,25.0,Semiurban,Real Estate,Rejected
NV0000507,Non-binary,Domestic Partnership,2,Master's Degree,Full-time Employee,2-5 years,Education,44077,0,0,2000,Fair (580-669),625,None,0,20,Home Purchase,Debt Consolidation,75,360,20.0,Semiurban,Real Estate,Manual Review
NV0000508,Female,Married,0,Master's Degree,Self-Employed,2-5 years,Technology,102262,42000,8000,200,Very Poor (300-499),420,None,2,20,Home Purchase,Investment Property,50,480,3.5,Rural,Vehicle,Rejected
NV0000509,Non-binary,Domestic Partnership,1,Master's Degree,Retired,5-10 years,Legal,101290,0,8000,0,Good (670-739),705,None,2,45,Home Purchase,Vacation Home,150,360,10.0,Semiurban,Investment Portfolio,Approved
NV0000510,Female,Divorced,3,Bachelor's Degree,Full-time Employee,1-2 years,Other,67348,0,0,0,Good (670-739),705,None,4,45,Auto Loan,Major Purchase,50,360,5.0,Semiurban,Real Estate,Manual Review
NV0000511,Female,Single,0,High School,Full-time Employee,6-12 months,Education,26361,0,0,2500,Fair (580-669),625,None,0,65,Auto Loan,Medical,500,360,10.0,Urban,Vehicle,Rejected
NV0000512,Male,Divorced,1,Master's Degree,Independent Contractor,2-5 years,Finance,169289,0,0,0,Poor (500-579),540,None,1,20,Home Purchase,Major Purchase,30,480,20.0,Semiurban,Real Estate,Approved
NV0000513,Non-binary,Married,0,Master's Degree,Business Owner,2-5 years,Manufacturing,75844,58000,0,500,Very Poor (300-499),420,None,0,20,Auto Loan,Business Capital,100,120,10.0,Rural,Real Estate,Manual Review
NV0000514,Female,Married,2,Master's Degree,Independent Contractor,2-5 years,Technology,39964,80000,5000,0,Very Good (740-799),770,None,1,45,Debt Consolidation,Medical,100,360,30.0,Semiurban,None (Unsecured),Approved
NV0000515,Male,Married,1,Bachelor's Degree,Full-time Employee,5-10 years,Retail,73806,15000,0,2000,Fair (580-669),625,None,1,20,Business Loan,Home Improvement,30,360,20.0,Rural,None (Unsecured),Approved
NV0000516,Male,Divorced,1,Associate Degree,Full-time Employee,2-5 years,Government,48936,0,12000,1000,Very Good (740-799),770,None,3,20,Personal Loan,Medical,50,360,25.0,Semiurban,Vehicle,Approved
NV0000517,Male,Single,1,Master's Degree,Unemployed,5-10 years,Healthcare,76977,0,12000,200,Good (670-739),705,None,2,20,Home Purchase,Investment Property,40,360,20.0,Suburban,Real Estate,Approved
NV0000518,Female,Married,3,Master's Degree,Retired,2-5 years,Other,67298,0,0,2000,Exceptional (800-850),825,None,3,5,Debt Consolidation,Major Purchase,25,360,20.0,Semiurban,Real Estate,Approved
NV0000519,Prefer not to say,Married,0,No Formal Education,Part-time Employee,5-10 years,Legal,64747,15000,0,2000,Very Good (740-799),770,Discharged 2-7 years ago,2,20,Home Purchase,Medical,50,120,20.0,Semiurban,None (Unsecured),Rejected
NV0000520,Male,Married,0,High School,Government/Military,5-10 years,Manufacturing,104126,42000,0,1000,Poor (500-579),540,None,2,45,Personal Loan,Home Improvement,40,360,0.0,Rural,Real Estate,Approved
NV0000521,Female,Married,3,Associate Degree,Part-time Employee,2-5 years,Healthcare,79827,42000,0,200,Exceptional (800-850),825,None,0,45,Debt Consolidation,Primary Residence,25,360,20.0,Urban,Business Assets,Approved
NV0000522,Male,Single,1,Associate Degree,Part-time Employee,5-10 years,Construction,25222,0,0,1000,Good (670-739),705,None,2,20,Home Purchase,Medical,50,180,10.0,Semiurban,Real Estate,Rejected
NV0000523,Prefer not to say,Single,3,Master's Degree,Full-time Employee,10+ years,Construction,23444,0,0,4000,Good (670-739),705,None,1,5,Home Purchase,Vacation Home,50,360,3.5,Rural,None (Unsecured),Rejected
NV0000524,Female,Married,1,Associate Degree,Part-time Employee,2-5 years,Technology,43858,42000,0,0,Exceptional (800-850),825,None,0,20,Home Purchase,Home Improvement,20,480,10.0,Urban,Real Estate,Approved
NV0000525,Female,Domestic Partnership,2,High School,Self-Employed,2-5 years,Technology,54147,15000,0,200,Very Good (740-799),770,None,0,45,Debt Consolidation,Debt Consolidation,20,360,20.0,Semiurban,Real Estate,Approved
NV0000526,Male,Single,1,No Formal Education,Full-time Employee,5-10 years,Technology,40706,0,8000,500,Good (670-739),705,None,1,20,Home Purchase,Medical,100,360,30.0,Semiurban,Investment Portfolio,Approved
NV0000527,Male,Single,2,High School,Part-time Employee,5-10 years,Education,77805,0,0,1500,Exceptional (800-850),825,None,0,45,Debt Consolidation,Debt Consolidation,150,360,10.0,Suburban,None (Unsecured),Approved
NV0000528,Male,Divorced,3,Master's Degree,Freelancer,6-12 months,Education,30564,0,0,1500,Fair (580-669),625,None,0,20,HELOC,Primary Residence,500,360,20.0,Suburban,None (Unsecured),Rejected
NV0000529,Male,Single,1,Bachelor's Degree,Independent Contractor,10+ years,Construction,105021,0,3000,200,Very Poor (300-499),420,None,1,5,Home Refinance,Investment Property,15,120,25.0,Urban,Investment Portfolio,Rejected
NV0000530,Female,Widowed,0,Master's Degree,Independent Contractor,<6 months,Technology,103952,0,0,200,Very Good (740-799),770,Active/Pending,3,45,Home Purchase,Home Improvement,20,360,10.0,Semiurban,Business Assets,Rejected
NV0000531,Female,Married,0,Bachelor's Degree,Retired,5-10 years,Other,25436,58000,0,4000,Exceptional (800-850),825,None,2,5,Home Purchase,Medical,15,180,3.5,Urban,Vehicle,Rejected
NV0000532,Prefer not to say,Domestic Partnership,0,Master's Degree,Full-time Employee,5-10 years,Finance,76656,15000,3000,2000,Good (670-739),705,None,0,20,HELOC,Medical,75,360,5.0,Urban,Business Assets,Approved
NV0000533,Prefer not to say,Single,0,Doctoral Degree,Self-Employed,10+ years,Technology,265299,0,0,4000,Fair (580-669),625,None,0,5,Home Purchase,Primary Residence,100,480,25.0,Rural,None (Unsecured),Approved
NV0000534,Female,Single,0,High School,Freelancer,<6 months,Legal,29697,0,0,3000,Very Good (740-799),770,None,0,5,Business Loan,Medical,50,240,3.5,Urban,Vehicle,Rejected
NV0000535,Female,Married,1,High School,Self-Employed,5-10 years,Other,148367,42000,0,500,Exceptional (800-850),825,None,0,20,Home Refinance,Debt Consolidation,200,360,10.0,Urban,Investment Portfolio,Approved
NV0000536,Non-binary,Domestic Partnership,1,Associate Degree,Full-time Employee,2-5 years,Legal,75995,80000,0,0,Good (670-739),705,Discharged 2-7 years ago,0,20,Home Refinance,Medical,150,360,20.0,Suburban,Vehicle,Approved
NV0000537,Female,Married,1,Bachelor's Degree,Full-time Employee,2-5 years,Government,74886,58000,0,1500,Very Poor (300-499),420,None,4,45,Home Purchase,Business Capital,800,180,25.0,Suburban,Vehicle,Rejected
NV0000538,Male,Single,1,Master's Degree,Government/Military,6-12 months,Construction,18161,0,3000,500,Very Good (740-799),770,None,0,45,Auto Loan,Medical,20,360,30.0,Rural,None (Unsecured),Approved
NV0000539,Male,Married,0,Bachelor's Degree,Part-time Employee,2-5 years,Technology,97729,58000,0,800,Very Good (740-799),770,None,0,45,Home Purchase,Debt Consolidation,15,360,10.0,Suburban,Real Estate,Approved
NV0000540,Male,Married,0,Bachelor's Degree,Government/Military,2-5 years,Retail,64427,28000,0,800,Very Poor (300-499),420,None,0,20,Home Purchase,Debt Consolidation,30,84,30.0,Rural,Real Estate,Manual Review
NV0000541,Non-binary,Married,0,Associate Degree,Self-Employed,6-12 months,Healthcare,101505,28000,5000,5000,Fair (580-669),625,None,0,45,Debt Consolidation,Vacation Home,10,360,3.5,Urban,Vehicle,Manual Review
NV0000542,Female,Married,1,Master's Degree,Independent Contractor,5-10 years,Technology,128182,42000,8000,0,Fair (580-669),625,Discharged under 2 years,0,20,HELOC,Vacation Home,500,180,3.5,Semiurban,Real Estate,Manual Review
NV0000543,Male,Domestic Partnership,0,Doctoral Degree,Freelancer,5-10 years,Finance,66541,80000,8000,200,Good (670-739),705,None,0,20,HELOC,Debt Consolidation,30,480,30.0,Semiurban,Vehicle,Approved
NV0000544,Female,Married,0,Associate Degree,Independent Contractor,5-10 years,Government,40392,0,0,1500,Very Poor (300-499),420,None,3,20,HELOC,Major Purchase,75,360,20.0,Urban,None (Unsecured),Rejected
NV0000545,Female,Single,1,Bachelor's Degree,Full-time Employee,10+ years,Technology,33585,0,0,3500,Good (670-739),705,None,0,85,Auto Loan,Investment Property,40,360,5.0,Suburban,Investment Portfolio,Rejected
NV0000546,Male,Married,2,High School,Self-Employed,2-5 years,Healthcare,34138,15000,0,4000,Poor (500-579),540,None,0,5,Home Purchase,Vacation Home,30,84,20.0,Semiurban,None (Unsecured),Rejected
NV0000547,Male,Single,0,Bachelor's Degree,Freelancer,10+ years,Healthcare,155288,0,5000,1000,Fair (580-669),625,None,0,65,Personal Loan,Home Improvement,20,240,20.0,Urban,Real Estate,Approved
NV0000548,Female,Married,2,Bachelor's Degree,Full-time Employee,10+ years,Education,23068,58000,5000,0,Fair (580-669),625,None,0,5,Debt Consolidation,Vacation Home,40,360,25.0,Urban,None (Unsecured),Approved
NV0000549,Male,Married,2,High School,Full-time Employee,2-5 years,Finance,55320,42000,0,500,Very Good (740-799),770,None,0,20,Personal Loan,Home Improvement,100,360,25.0,Urban,Investment Portfolio,Approved
NV0000550,Female,Single,2,Bachelor's Degree,Full-time Employee,1-2 years,Finance,44846,0,0,4000,Very Good (740-799),770,None,0,20,Auto Loan,Vacation Home,600,360,20.0,Suburban,Real Estate,Rejected
NV0000551,Male,Married,3,Bachelor's Degree,Retired,2-5 years,Other,148504,42000,0,800,Fair (580-669),625,None,0,45,Personal Loan,Debt Consolidation,75,360,25.0,Rural,Investment Portfolio,Approved
NV0000552,Female,Single,0,Bachelor's Degree,Full-time Employee,2-5 years,Retail,59851,0,0,2000,Very Good (740-799),770,None,1,5,Home Purchase,Medical,75,360,20.0,Semiurban,None (Unsecured),Approved
NV0000553,Female,Domestic Partnership,0,Bachelor's Degree,Independent Contractor,5-10 years,Finance,420249,42000,12000,200,Good (670-739),705,None,0,65,Personal Loan,Home Improvement,10,480,20.0,Semiurban,Real Estate,Approved
